สถานี,วันที่เต็ม,ปริมาณฝน,ความชื้นสัมพัทธ์,ความเร็วลม,ทิศทางลม,หมอก,อุณหภูมิ,PM10,PM2.5
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,9/8/2017,0.1,73,19,270,0,30.8,30,26
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,8/8/2017,0,85,13,300,0,29.8,28,25
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,7/8/2017,0.8,87,15,340,0,29,19,16
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,6/8/2017,0.3,87,12,170,0,29.3,19,19
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,5/8/2017,1.9,85,17,180,0,29.8,20,16
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,4/8/2017,1,84,15,260,0,30,24,18
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,3/8/2017,0.1,86,14,260,0,29.6,30,24
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,2/8/2017,20,76,36,260,0,31.4,33,24
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,1/8/2017,0,69,18,280,0,31,36,20
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,31/07/2017,0,70,20,250,0,31.1,33,37
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,30/07/2017,0.1,75,21,270,0,30.7,27,28
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,29/07/2017,13,83,16,270,0,29.1,25,31
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,28/07/2017,11.8,79,32,210,0,30.5,17,19
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,27/07/2017,0.2,73,32,210,0,29.6,20,13
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,26/07/2017,0.1,76,26,290,0,29,15,16
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,25/07/2017,0,76,21,280,0,30,19,16
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,24/07/2017,0.1,75,38,280,0,30.4,21,16
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,23/07/2017,0,67,19,270,0,30.5,22,16
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,22/07/2017,0,75,17,280,0,29.7,15,22
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,21/07/2017,0,71,16,30,0,28.9,21,15
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,20/07/2017,0.3,86,35,310,0,27.4,21,19
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,19/07/2017,15.4,85,35,310,0,29.4,19,15
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,18/07/2017,0.1,75,16,230,0,29.6,22,17
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,17/07/2017,2,75,25,250,0,29,26,20
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,16/07/2017,0.4,69,22,280,0,30.2,28,14
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,15/07/2017,0.1,68,23,300,0,30.2,26,12
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,14/07/2017,0,75,19,210,0,30.1,20,20
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,13/07/2017,0,85,20,240,0,28.6,24,18
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,12/7/2017,4.9,84,16,230,0,28.1,26,14
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,11/7/2017,10.8,73,20,210,0,30.2,30,16
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,10/7/2017,0.2,82,18,180,0,27.9,34,31
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,9/7/2017,8.8,80,19,170,0,29,21,15
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,8/7/2017,57.1,84,12,180,0,28.3,26,16
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,7/7/2017,5.6,83,18,250,0,29.6,24,18
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,6/7/2017,9.9,78,23,240,0,30.4,20,16
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,5/7/2017,0.1,84,17,260,0,28.8,26,19
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,4/7/2017,6.7,87,19,280,0,29,26,14
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,3/7/2017,13.8,79,31,270,0,30.6,30,15
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,2/7/2017,0,79,28,300,0,29.8,32,16
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,1/7/2017,0.4,86,24,260,0,29.3,25,18
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,30/06/2017,2.3,84,21,230,0,29,31,15
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,29/06/2017,8.8,85,14,210,0,28.8,29,23
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,28/06/2017,3.7,75,16,250,0,29.7,34,20
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,27/06/2017,16.6,70,16,260,0,30.3,39,18
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,26/06/2017,0,66,17,230,0,30.3,26,14
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,25/06/2017,0,69,17,210,0,30.3,32,19
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,24/06/2017,0.3,70,27,200,0,30.5,29,20
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,23/06/2017,0,72,21,200,0,30,24,13
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,22/06/2017,5.1,83,30,290,0,29.7,26,16
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,21/06/2017,4.6,79,30,150,0,31.1,30,21
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,20/06/2017,1.2,85,27,180,0,29.5,34,20
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,19/06/2017,69.1,83,30,210,0,30.6,36,20
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,18/06/2017,8.3,72,24,120,0,31.2,34,20
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,17/06/2017,0.1,65,18,270,0,31.5,32,18
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,16/06/2017,0,65,17,350,0,30.9,34,19
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,15/06/2017,0,64,10,220,0,30.4,30,24
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,14/06/2017,0,75,15,280,0,31,25,24
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,13/06/2017,1.5,64,16,250,0,30.4,35,12
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,12/6/2017,0,65,18,230,0,30.8,30,21
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,11/6/2017,0,80,19,300,0,29.4,36,28
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,10/6/2017,29,85,34,260,0,30.7,26,17
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,9/6/2017,8.4,84,28,280,0,30.2,19,17
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,8/6/2017,0.1,83,10,250,0,29,40,19
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,7/6/2017,61.3,87,31,280,0,29.4,36,17
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,6/6/2017,26.3,86,23,150,0,29,32,18
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,5/6/2017,12.8,84,15,280,0,30.7,25,14
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,4/6/2017,1.1,87,23,160,0,28.7,24,14
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,3/6/2017,12.6,82,33,280,0,30.7,26,14
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,2/6/2017,10.4,83,15,240,0,31,20,14
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,1/6/2017,15.2,81,15,140,0,30.7,24,28
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,31/05/2017,6,87,20,220,0,29.7,26,23
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,30/05/2017,83.9,91,22,250,0,29.2,29,26
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,29/05/2017,0.2,88,20,240,0,29.2,30,24
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,28/05/2017,0.7,93,19,30,0,29.4,35,20
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,27/05/2017,13.7,93,13,270,0,29.4,27,26
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,26/05/2017,37,85,24,210,0,29.5,27,25
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,25/05/2017,0,84,14,230,0,29,40,20
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,24/05/2017,69.8,83,21,320,0,31.2,31,26
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,23/05/2017,2.2,80,18,290,0,30.5,37,24
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,22/05/2017,16.2,74,16,280,0,32.6,31,27
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,21/05/2017,0,75,10,140,0,32.3,33,27
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,20/05/2017,0,82,12,260,0,30.3,37,21
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,19/05/2017,35,87,16,180,0,30.2,36,35
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,18/05/2017,0,80,16,180,0,30.5,22,35
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,17/05/2017,42.8,93,18,150,0,27.5,16,21
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,16/05/2017,27.2,87,28,180,0,28.9,17,15
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,15/05/2017,8.2,79,20,180,0,30,14,17
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,14/05/2017,0.2,84,17,150,0,29.2,20,16
455601-สนามบินดอนเมือง จ.กรุงเทพมหานคร,13/05/2017,41.6,92,23,220,0,29.6,25,17
